Category,Yard,City,Zip,School District,Year Built,Acres,Square Feet,Newly Built,Asking Price,Bathrooms,Bedrooms,Special Features,Floor Covering,Carpet,Hard Wood,Tile,Laminate,Finished Basement,Garage,Fireplace,Deck,Sprinklers,Pool,By Owner,Washer,Dryer,Fenced,Landscape,Central Air,Brick,Stucco
single family home,fenced full|landscape full,orem,84057,alpine,1957,0.25,2028,FALSE,299900,1.75,5,not specified,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
townhouse/condo,not applicable,salt lake city,84102,salt lake city,1964,0,1141,FALSE,320000,1.75,2,pool,carpet|hardwood|tile,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
single family home,landscape full,ogden,84403,ogden city,2002,0.49,6253,FALSE,610000,4,4,deck|fireplace gas|patio covered|patio uncovered|sprinklers automatic|walkin closet,carpet|hardwood|tile,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
townhouse/condo,landscape full,herriman,84096,jordan,2018,0.03,2296,FALSE,299000,2.5,3,walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
single family home,landscape none,saratoga springs,84045,alpine,2018,0.2,3360,FALSE,464000,2.5,3,walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
townhouse/condo,landscape full,herriman,84096,jordan,2018,0,1272,FALSE,231000,2,3,walkin closet,carpet|other,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
single family home,fenced partial|landscape full,layton,84041,davis,2007,0.25,4073,FALSE,343900,2.5,3,deck|fireplace gas|sprinklers automatic|walkin closet,carpet|hardwood|tile,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
single family home,fenced full|landscape full,lehi,84043,alpine,2006,0.5,3956,FALSE,570000,3.5,6,deck|fireplace gas|sprinklers automatic|walkin closet,carpet|hardwood|tile,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
single family home,landscape none,eagle mountain,84005,alpine,2018,0.2,4577,FALSE,396400,2.5,4,walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
single family home,fenced full|landscape full,pleasant view,84404,weber,2011,0.13,2278,FALSE,298000,2.5,3,patio uncovered|sprinklers automatic|walkin closet,carpet|tile,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
single family home,landscape none,herriman,84096,jordan,2018,0.12,3360,FALSE,442000,2.5,3,walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
townhouse/condo,fenced full,orem,84057,alpine,1998,0.01,2100,FALSE,269900,3.5,5,deck|walkin closet,hardwood|laminate|tile,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
single family home,fenced partial|landscape full,saratoga springs,84045,alpine,2012,0.24,3488,FALSE,419900,3,5,deck,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
single family home,fenced full|landscape full,magna,84044,granite,1977,0.15,1889,FALSE,279900,1.75,4,deck|fireplace woodburning|sprinklers automatic|walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
single family home,fenced full|landscape full,millcreek,84109,granite,1966,0.2,2200,FALSE,565000,2.5,6,fireplace gas|patio covered,carpet|hardwood,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
single family home,fenced partial,magna,84044,granite,1917,0.14,2264,FALSE,319000,2,5,patio covered|security system,laminate,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
single family home,fenced full|landscape full,millcreek,84106,granite,1941,0.2,1378,FALSE,350000,1,3,patio covered,carpet|hardwood|tile,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
single family home,landscape none,saratoga springs,84045,alpine,2018,0.09,3360,FALSE,363900,2.5,3,walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
single family home,not applicable,nibley,84321,cache,2016,0.35,2285,FALSE,329900,2.5,4,patio uncovered|walkin closet,carpet|hardwood|laminate|tile,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
single family home,fenced full|landscape back|landscape front|landscape full,highland,84003,alpine,1991,0.32,3359,FALSE,425000,2.5,4,deck|hot tub|sprinklers automatic|walkin closet,carpet|hardwood|tile,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
single family home,landscape full,lehi,84043,alpine,2018,0.09,3547,FALSE,416000,2.5,3,walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
single family home,fenced none|landscape none,tremonton,84337,not specified,2019,0.31,3487,FALSE,340000,2.5,3,fireplace gas|patio covered|walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
single family home,landscape none,draper,84020,alpine,2018,0.17,3547,FALSE,552000,2.5,3,walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
single family home,landscape full,washington,84780,not specified,2017,0.42,3305,FALSE,1149900,4,3,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
single family home,landscape full,springdale,84767,not specified,1977,0.44,3307,FALSE,729000,3,4,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
single family home,not applicable,herriman,84096,jordan,2019,0.33,4672,FALSE,609900,2.5,4,fireplace gas|walkin closet,carpet|laminate,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
single family home,landscape full,st george,84790,not specified,2006,0.1,3728,FALSE,519900,4.5,5,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
townhouse/condo,landscape full,lehi,84043,alpine,2018,0.03,2296,FALSE,304000,2.5,3,walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
townhouse/condo,landscape full,pleasant grove,84062,alpine,2014,0.05,2036,FALSE,309900,3.5,4,walkin closet,carpet|laminate|other,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
single family home,landscape full,st george,84790,not specified,2006,0.12,2309,FALSE,399900,2.5,3,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
single family home,landscape full,st george,84770,not specified,2018,0.09,2960,FALSE,388000,3.5,6,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
single family home,fenced full|landscape full,manila,84046,not specified,1978,5,1500,FALSE,345000,2.5,4,deck|fireplace gas|fireplace other|patio covered|sprinklers automatic|sprinklers manual,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
single family home,fenced full|landscape full,st george,84790,washington,2013,0.22,3394,FALSE,444900,3.5,5,patio covered|security system|sprinklers automatic|walkin closet,carpet|linoleum,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
single family home,fenced full|landscape full,herriman,84096,jordan,2004,0.24,2802,FALSE,439000,3,4,fireplace other|sprinklers automatic|walkin closet,not specified,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
single family home,fenced full|landscape full,taylorsville,84129,not specified,1983,0.18,1998,FALSE,309900,1.75,4,patio uncovered|sprinklers automatic,carpet,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
single family home,fenced partial,syracuse,84075,davis,2002,0.16,1446,FALSE,264900,1.75,3,deck|sprinklers automatic,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
single family home,not applicable,ogden,84401,ogden city,1910,0.18,2344,FALSE,155000,2,3,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
single family home,landscape full,washington,84780,washington,2011,0.14,1513,FALSE,309900,2,3,patio covered|pool|sprinklers automatic|walkin closet,carpet|tile,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
single family home,fenced partial|landscape full,highland,84003,alpine,2004,0.25,3946,FALSE,574000,3.5,6,fireplace gas|sprinklers automatic|walkin closet,carpet|hardwood|laminate|linoleum|tile,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
single family home,fenced full|landscape full,highland,84003,alpine,2004,0.24,3144,FALSE,439999,3,6,fireplace other|walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
single family home,landscape full,american fork,84003,alpine,1905,0.34,2219,FALSE,289900,1.5,4,sprinklers automatic,carpet|tile,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
single family home,fenced partial|landscape full,centerville,84014,davis,2008,0.46,8201,FALSE,999800,5,6,fireplace gas|patio covered|security system|sprinklers automatic|walkin closet,carpet|hardwood|tile,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
single family home,landscape front,park city,84098,not specified,2014,0.33,3751,FALSE,959000,4,4,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
single family home,not applicable,pleasant grove,84062,not specified,1995,0.01,1500,FALSE,290000,2,3,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
single family home,fenced full|landscape back|landscape front|landscape full,st george,84790,washington,2005,0.17,1679,FALSE,310000,2,3,fireplace gas|patio covered|patio uncovered|sprinklers automatic|walkin closet,carpet|tile,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
townhouse/condo,landscape full,riverton,84096,jordan,2019,0.01,1453,FALSE,258793,2.5,3,deck|sprinklers automatic,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
single family home,fenced partial,st george,84790,washington,2004,0.35,3815,FALSE,567000,3.5,5,deck|fireplace gas|patio uncovered|pool|sprinklers automatic|sprinklers manual|walkin closet,carpet|tile,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
single family home,landscape front,herriman,84096,jordan,2019,0.25,3816,FALSE,479900,2.5,3,fireplace gas|sprinklers automatic|walkin closet,carpet|tile,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
single family home,fenced partial|landscape full,herriman,84096,jordan,2019,0.11,2802,FALSE,365598,2.5,3,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
multifamily home,fenced full,lehi,84043,alpine,1993,0.2,2550,FALSE,444900,3,5,deck|fireplace gas|sprinklers automatic|walkin closet,carpet|linoleum|tile,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
single family home,fenced partial|landscape full,herriman,84096,jordan,2019,0.08,2494,FALSE,337140,2.5,3,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
single family home,fenced partial|landscape full,layton,84040,davis,1973,1.1,2700,FALSE,405900,3,3,fireplace gas|patio covered|sprinklers manual,carpet|linoleum|tile,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
single family home,fenced full|landscape full,herriman,84096,jordan,2013,0.25,3816,FALSE,450000,2.5,3,fireplace gas|sprinklers automatic|walkin closet,carpet|tile,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
single family home,fenced full|landscape full,millcreek,84106,not specified,1992,0.23,3010,FALSE,469900,2.75,5,fireplace gas|patio uncovered|sprinklers automatic|walkin closet,carpet|linoleum|tile,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
single family home,landscape full,st george,84790,washington,2005,0.08,1036,FALSE,225000,2,2,patio covered|walkin closet,carpet|linoleum|tile,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
single family home,fenced none|landscape none,pleasant grove,84062,alpine,2019,0.23,3800,FALSE,549000,2.5,4,deck|fireplace gas|patio covered|walkin closet,carpet|other,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
townhouse/condo,not applicable,st george,84770,washington,2008,0.02,1520,FALSE,179950,2,3,patio uncovered,carpet|linoleum|tile,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
single family home,fenced full,hooper,84315,weber,2008,0.46,3831,FALSE,435000,2,3,fireplace gas|patio covered|security system|sprinklers automatic|walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
single family home,fenced full,north salt lake,84054,davis,2016,0.07,1490,FALSE,320000,2.5,2,patio uncovered|pool|sprinklers automatic|walkin closet,carpet|linoleum,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
single family home,landscape full,brigham city,84302,box elder,1888,0.26,1660,FALSE,149900,2,4,fireplace gas,carpet|hardwood|linoleum|tile,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
single family home,fenced partial|landscape full,pleasant grove,84062,not specified,1997,0.2,2894,FALSE,374900,2,5,deck|sprinklers automatic|walkin closet,carpet|hardwood|linoleum,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
townhouse/condo,fenced full,st george,84770,washington,1993,0.02,1054,FALSE,150900,1.5,2,patio uncovered,carpet|laminate,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
single family home,landscape full,eagle mountain,84005,alpine,2010,0.06,2634,FALSE,339900,3.5,5,patio covered|walkin closet,carpet|laminate|linoleum|tile,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
single family home,fenced full|landscape full,draper,84020,canyons,2005,0.4,5534,FALSE,769000,4,6,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
townhouse/condo,landscape full,riverton,84096,jordan,2019,0.01,1843,FALSE,291769,3.5,4,deck|sprinklers automatic,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
single family home,landscape front,garland,84312,box elder,2002,1,2356,FALSE,202000,2,4,walkin closet,carpet|laminate,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
single family home,fenced full,tooele,84074,tooele,1962,0.2,1659,FALSE,240000,1.75,4,patio covered,carpet|linoleum|tile,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
townhouse/condo,landscape full,salem,84653,nebo,2013,0.26,1785,FALSE,259900,2.5,3,security system|sprinklers automatic|walkin closet,carpet|laminate|linoleum,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
single family home,fenced partial|landscape full,salt lake city,84121,granite,1988,0.29,4933,FALSE,975000,3.5,6,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
single family home,fenced full,roy,84067,weber,1983,0.21,1900,FALSE,249900,2,4,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
single family home,fenced partial|landscape full,millcreek,84106,granite,1959,0.18,1944,FALSE,425000,1.75,3,fireplace woodburning|patio covered|sprinklers automatic,carpet|hardwood|tile,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
single family home,fenced full|landscape full,west jordan,84088,jordan,1995,0.3,2969,FALSE,404900,3.5,5,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
single family home,fenced full|landscape full,draper,84020,canyons,2002,0.23,2828,FALSE,499900,3,4,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
single family home,fenced full|landscape full,saratoga springs,84045,alpine,2000,0.23,3442,FALSE,405000,3.5,6,hot tub|pool|sprinklers automatic,carpet|hardwood,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
townhouse/condo,fenced partial|landscape full,millcreek,84107,not specified,1995,0.01,1250,FALSE,229900,2.5,3,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
single family home,fenced partial|landscape full,south jordan,84009,jordan,2013,0.07,3147,FALSE,415000,2.5,3,fireplace gas|patio covered|sprinklers automatic|walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
townhouse/condo,landscape back|landscape front,spanish fork,84660,nebo,1994,0.01,2469,FALSE,299900,2.5,4,deck|pool|sprinklers automatic|walkin closet,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
townhouse/condo,landscape full,salem,84653,nebo,2014,0.1,1697,FALSE,255000,2.5,3,sprinklers automatic,carpet,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
townhouse/condo,fenced full,north ogden,84414,not specified,2007,0.03,1473,FALSE,209900,2.5,3,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
single family home,fenced full|landscape full,roy,84067,weber,1974,0.23,2576,FALSE,299900,3,5,deck|fireplace other|fireplace woodburning|patio uncovered|sprinklers automatic,carpet|hardwood|laminate|tile,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
townhouse/condo,fenced full,herriman,84096,not specified,2015,4,2330,FALSE,285000,2.5,3,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
single family home,not specified,south jordan,84009,not specified,2019,,3177,TRUE,679900,2.5,3,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
single family home,not specified,layton,84041,not specified,2019,,4128,TRUE,529900,3.5,5,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
single family home,fenced full|landscape full,ogden,84403,ogden city,1950,0.27,2351,FALSE,249500,2,4,not specified,carpet|other|tile,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
single family home,not specified,south jordan,84095,not specified,2019,,2168,TRUE,355000,3.5,3,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
single family home,not specified,south jordan,84095,not specified,2019,,2168,TRUE,369900,3,4,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
single family home,landscape none,payson,84651,nebo,2018,0.25,3474,FALSE,385000,2,3,fireplace gas|patio uncovered|walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
